ItemSetID,INVOICE_NO,ITEM_ID
2878,216071361,1539787|193058
2879,216071362,1696
2880,216071364,1941788|3177562
2881,216071367,125371|13549593|3145111|3408433
2882,216071368,70415
2883,216071369,3222378
2884,216071371,3296284
2885,216071372,232204
2886,216071373,794601
2887,216071374,14565311
2888,216071375,13250593
2889,216071379,132656
2890,216071380,14673919|15242147
2891,216071381,87583
2892,216071382,2936078
2893,216071384,3326606
2894,216071386,15083274
2895,216071387,172052
2896,216071388,70072
2897,216071389,14421724
2898,216071390,3402174
2899,216071391,3298569
2900,216071392,14784033
2901,216071394,627
2902,216071395,14849968
2903,216071399,11569587|14324730|14639738|14681762|3399566
2904,216071400,14792856
2905,216071401,3306321
2906,216071402,14813768|14998975|14998977|15035988|15035990|15161983|15178972|15311041|15311047|3367865
2907,216071403,14792856
2908,216071404,14809891
2909,216071408,15206978
2910,216071409,15373189
2911,216071410,3344435
2912,216071411,11103591
2913,216071412,13073589
2914,216071413,13073589
2915,216071414,11003587
2916,216071418,15242382
2917,216071419,111064
2918,216071420,6270588
2919,216071421,14784033
2920,216071422,3249731
2921,216071423,12384588
2922,216071424,3321005
2923,216071425,15238167
2924,216071426,12381590
2925,216071427,126233|126995|127354|128934|14478801|194095|228574|3246369|3410165|70148
2926,216071428,10452587|14742957|7978587
2927,216071429,12456587
2928,216071430,3783395
2929,216071431,3248675
2930,216071432,3418234
2931,216071433,88163
2932,216071434,14997999|6511595
2933,216071435,3336431|3336596
2934,216071436,141316
2935,216071437,5643589
2936,216071438,14689099
2937,216071439,140991
2938,216071440,13633591
2939,216071441,111064
2940,216071443,146673
2941,216071444,143171
2942,216071445,15385983
2943,216071446,111064|143188|3244329|3313535
2944,216071447,14683901
2945,216071448,14175615|148478|14850936|148566|148735|14883898|1736786
2946,216071449,3404725|5538593
2947,216071450,3201502|3343636
2948,216071451,14813747
2949,216071452,3310034
2950,216071453,150644
2951,216071454,8929650
2952,216071455,14813478
2953,216071456,115985
2954,216071457,14920129
2955,216071458,14738951|14863040|14863063|15083406|15129006|15142075|15234976|3565591
2956,216071459,11103591
2957,216071463,134275
2958,216071464,15002728
2959,216071465,15006919
2960,216071473,3340457
2961,216071474,2781083
2962,216071475,87118
2963,216071479,14828816
2964,216071482,14988873
2965,216071483,11161587|138043|138455|3301633
2966,216071484,2965068
2967,216071485,14676748|14750013
2968,216071486,126383|135879
2969,216071487,15138162
2970,216071490,3206039
2971,216071491,14042589|14499782|3313161|377|385|4001|4584590|591|70522
2972,216071493,1755
2973,216071495,15006890
2974,216071496,15127972
2975,216071497,3298637|70448
2976,216071498,3369177
2977,216071499,3119071
2978,216071500,149674|149681
2979,216071501,2965068
2980,216071503,14565959|14566078|15058952|3322525|3338560|3389916|705475
2981,216071504,5307587
2982,216071505,8877593
2983,216071506,125307|70298
2984,216071507,11425587|3216651|3223014|3395225
2985,216071508,6724588
2986,216071509,15553960
2987,216071511,1754
2988,216071512,8929597
2989,216071513,2965068
2990,216071514,3397595
2991,216071517,3313963
2992,216071518,3310739
2993,216071520,3249425
2994,216071521,14704190|3305235|3327136|3386726
2995,216071522,3182272
2996,216071523,15002762
2997,216071525,3335897|3336149
2998,216071526,3420679
2999,216071527,105072
3000,216071528,148665
3001,216071529,88411
3002,216071530,5921587
3003,216071531,1748
3004,216071533,2670019
3005,216071534,15019897
3006,216071537,135777|1746
3007,216071538,10736603|142377|2248991|3113084|88116|88284
3008,216071543,15205977
3009,216071544,138241|146673|148665|148732|149674|15022206|152529|3420392|3423398|3423636|3722724|87128
3010,216071545,1301769
3011,216071546,14671926|14861213|14863013|14863040|14863076|15005909|2953103
3012,216071547,10579592|138633|138844|14804389|231320|3207562|3298251|3317137|3321005|3321334|3335498|3342066|3343152|3394887|3396313|3420352|3434889|3783384|9693592
3013,216071548,14782015|14787483|3304048|70324
3014,216071549,15227109
3015,216071550,13385590|13753590|143048|14710382|150222|151531|15219984|15219986|15327048|3085086|3196320|3201502|3299402|3389068|3389574|3394887|3842756
3016,216071551,3372437
3017,216071552,3316107
3018,216071555,12646587|140729|14642723|14682730|15187025|3390583|3403410|88284
3019,216071556,761495
3020,216071557,12501591|14578763|14906037|2785087|3244885|3249376|3328649
3021,216071558,15226152
3022,216071559,11425587|14752990|14922966|9653587|991639
3023,216071560,134561|15122024|70072
3024,216071561,14692736
3025,216071562,135520|135553|2965068
3026,216071563,70589
3027,216071564,132809|1538791|2930070|2957078|3176183|3384129|9002589
3028,216071565,1343776|14940174|1504800|3297486|4754587|87072
3029,216071566,133269|134368|3335075
3030,216071568,134130|135439|135501|135520|1708|1724|213545|26001|3216922|3250261|3306191|3397274|6977594|70509|87120
3031,216071570,112074|1301771
3032,216071571,14891932|14940921|14981880|15050867|3366749|3421384
3033,216071572,14902859
3034,216071573,3298133
3035,216071574,128666|142546|143456|146898|149780|3245963|3326432|3365380|3366233|3722252|4265653|88221
3036,216071575,126522|14676825|2209921|3335897|417|978632
3037,216071576,15254077
3038,216071577,15404018
3039,216071578,15070867
3040,216071579,13250629|13250653|14358726|14494900
3041,216071580,15199059
3042,216071581,124165
3043,216071582,11372587
3044,216071583,3340057
3045,216071584,148486|3315585
3046,216071585,3429407
3047,216071586,14818300
3048,216071587,14767916
3049,216071588,14191664|14703820|14704321|14742045|15016491|15331024|15332967|3240820
3050,216071590,14910967
3051,216071591,3417453
3052,216071592,143468|88009
3053,216071594,14961948
3054,216071596,13316589|14701373|14743077|14748302|14923915|14930035|3298675|3342771|3387906
3055,216071600,4231589
3056,216071601,14676833
3057,216071602,15387034
3058,216071603,8934603
3059,216071604,3207471
3060,216071605,14566078|14566633
3061,216071606,1736790
3062,216071607,3388849
3063,216071608,15168150
3064,216071609,11372587
3065,216071610,8186587
3066,216071612,88675
3067,216071613,126682
3068,216071614,3220316
3069,216071615,3223657
3070,216071616,14932046
3071,216071617,3307285
3072,216071618,15189017
3073,216071619,2826072
3074,216071620,644433
3075,216071621,135495|135498|135499|2100794|70509|88411
3076,216071622,1748
3077,216071623,14836122
3078,216071624,15002342
3079,216071627,14752325
3080,216071628,4230606
3081,216071630,3313963
3082,216071631,10569587|12547596|125963|128661|12923592|132753|132757|132759|14315886|14473728|148741|148744|15051932|15087121|193058|233302|2953081|3086090|3179370|3224355|3297489|3689588|3716592|3716593|846602
3083,216071632,128980|14174601|14174610|14748034|14782206|14786853|14818245|1550786|2786069|3248674|3296719|3327845|3413271|9903587
3084,216071633,15102119|15115991|15115992|15115994|15375974|15375975|15615027|15615028|15615029
3085,216071634,3342403
3086,216071635,141316
3087,216071636,14822157
3088,216071637,3391451
3089,216071638,148744
3090,216071639,49046
3091,216071640,14175620
3092,216071641,111064
3093,216071642,3307938
3094,216071643,3688588
3095,216071644,140628
3096,216071645,148611
3097,216071646,3222025
3098,216071647,13079590
3099,216071648,9337589
3100,216071650,14943872
3101,216071651,15205127
3102,216071652,15123075
3103,216071653,135892|3326430
3104,216071654,15194120
3105,216071656,126564|2534021
3106,216071657,3307913
3107,216071659,149781
3108,216071660,15336140
3109,216071661,14827643|14883067|15015894|15016618|7785591
3110,216071662,12560591|13213592|14717883|14729861|14729899|14789148|14863064|14942882|15091989|15199012|3083071|3200225|3244851|3250442|3332300|3383249|3383398|707431|8059588
3111,216071663,14675793
3112,216071664,14787878
3113,216071666,3216922
3114,216071667,161057
3115,216071668,15381962
3116,216071671,11846592|13042587
3117,216071672,87140
3118,216071675,3313535
3119,216071676,15037960|150669|3223483|4754587|4877587|5560589
3120,216071677,14597736|14704368|14727933
3121,216071678,15141043
3122,216071679,15166132
3123,216071680,1484798|3219384
3124,216071681,3417453
3125,216071682,14263660
3126,216071683,3326328
3127,216071684,135520
3128,216071685,15161961|15189005
3129,216071686,12560591
3130,216071687,14655736
3131,216071688,11444587|14683790|14753930|14862996|14866876|14923060|15238093|3143087|3250538|3310034|3321005|3403410|4771587|87128
3132,216071689,14932035
3133,216071690,14932035
3134,216071692,70589
3135,216071693,14566115
3136,216071694,14566115
3137,216071695,14932035
3138,216071696,14715107
3139,216071697,14724916
3140,216071698,3239599
3141,216071700,3249313
3142,216071701,112074|3217384
3143,216071702,14566115
3144,216071705,143188
3145,216071706,14914913|15166132
3146,216071707,14766861
3147,216071710,12020587|133353|133402|133624|133677|133772|133870|134508|134867|135171|135440|135497|135563|136121|14208676|14368826|14506725|14745863|14811864|14828601|14828603|14880868|14894456|15001977|15002734|15002790|15002793|15002794|15002797|15002813|15002819|15004966|15005970|15021864|1531787|217578|3186210|3196207|3197171|3244333|3244336|3244356|3244362|3244366|3249419|3249425|3249493|3249494|3249501|3249505|3249506|3249507|3249508|3328507|3328582|3335075|3335077|3336149|3344437|3394861|70274|70448|70509|71568|84027|87118|87120|881629|88411|88622
3148,216071711,133775|134231|134508|134740|134853|134856|134870|135384|135466|135492|135493|135494|135495|135501|135502|135503|135506|135510|135563|135824|135838|136053|136281|14215616|14828608|14866009|15002781|15002793|15002805|15002814|15002820|15021864|15146038|1537795|1589785|1619789|1696|1697|1698|1699|1707|1708|1750|1755|2165800|2206573|23004|284316|3159070|3206107|3244356|3247390|3249418|3249436|3249501|3312684|3322255|3328499|3328501|3328507|3328653|3336149|3344437|3370545|3390711|3434249|70274|70448|70509|71568|71642|761495|87118|87950|87951|88301|88411|88443|88444|88446|88475|88477|88480|88622|88623|88676|978632
3149,216071712,134625|134739|134853|134866|134870|134872|134906|13491589|134948|135051|135353|135491|135492|135493|135494|135495|135496|135497|135498|135499|135501|135502|135503|135504|135505|135507|135508|135509|135510|135514|135515|135789|135835|136205|14204632|14208663|14208667|14208671|14208676|14208679|14208681|14208699|14250606|14264731|14322732|14387723|14403735|14492732|14681936|14713848|14742996|14827177|14835905|14856877|14867991|14883083|14908665|14914915|14915873|15002748|15002749|15002756|15002758|15002797|15021864|15021876|15024925|1537795|15453059|1589785|1697|1755|183078|2100794|2146794|233239|26001|2895070|3037074|3205339|3206107|3216193|3216486|3217415|3242295|3243305|3244353|3244359|3244365|3250356|3306876|3328543|3328611|3335162|3336149|3344437|3365652|3369591|3370545|3372597|3389884|3399608|3400499|3409602|3430031|3772606|70017|70449|70509|71502|761495|7793587|8122587|8238587|87118|87947|88411|88442|88443|88444|88446|88563|88622|88623|88675|88676|88677|9524589
3150,216071713,135251|3207733
3151,216071714,70057
3152,216071715,1343776
3153,216071716,3336486
3154,216071718,9046593
3155,216071719,126820|3344569
3156,216071720,3372437
3157,216071721,15151300|15230031
3158,216071723,14696986|14999145
3159,216071724,129472
3160,216071725,15459960
3161,216071727,13250588
3162,216071728,14863062
3163,216071729,3430400
3164,216071730,13404592
3165,216071731,14863066|14863067|2953103
3166,216071732,14726948|14863063|14863065|14863073|14863076|15005912|15083406|15129006|15142075|15234976
3167,216071733,12226587|13988591|14726948|14861213|14863026|14863063|14863064|14863065|14863069|14863071|14863073|14863076|15234976|3565591
3168,216071734,15083684
3169,216071735,14738951|14863065|14863071
3170,216071736,14870442
3171,216071738,12226587|13988591|14327726|14726948|14738951|14861213|14863026|14863063|14863064|14863065|14863068|14863069|14863071|14863073|14863075|14863076|15005912|15083406|15129006|15234976|3565591
3172,216071739,11425587|142981|142998|14863023|14863059|148739|3250538
3173,216071740,3313909
3174,216071741,10608589|141743|3704617|486381
3175,216071742,14683790|3424797
3176,216071743,14499756
3177,216071744,15083684
3178,216071745,3843412
3179,216071746,14951867
3180,216071747,14932032
3181,216071748,15083409|15084277
3182,216071749,14199892
3183,216071750,132757
3184,216071753,14504868
3185,216071754,70334
3186,216071755,4502587
3187,216071756,3207586
3188,216071757,3307913
3189,216071759,3313014|3367696
3190,216071760,14527780
3191,216071761,72302
3192,216071762,135782|135933|136281|3245552|3339261|3395091|3397277|70449
3193,216071763,1707|87120
3194,216071766,14752990|991639
3195,216071767,134247
3196,216071768,183067|3247133|3333344
3197,216071770,3307182
3198,216071779,7501587
3199,216071780,15230249
3200,216071781,70057
3201,216071782,107043|128864|14432768|14846405|15314008|230963
3202,216071783,3321163
3203,216071785,15204983|2089807|231901|3216651|3225156|3245684|3306621|3385000|3430323
3204,216071786,14721260
3205,216071789,15591976
3206,216071791,70589
3207,216071792,15016891
3208,216071793,133006
3209,216071795,135520
3210,216071796,135501|183078
3211,216071797,1699
3212,216071799,14976946
3213,216071800,15357994
3214,216071802,3369080
3215,216071803,15004874
3216,216071804,3328654
3217,216071807,14715107|14797538|14932993|3277227|3368756
3218,216071808,133563|435380|8752587
3219,216071809,15002168
3220,216071812,12581589|14305753|14988940|15083684
3221,216071813,12948587
3222,216071814,14988996
3223,216071815,14189600
3224,216071816,15084091
3225,216071817,14932035
3226,216071818,3332757
3227,216071819,135817
3228,216071820,70448
3229,216071821,3423909
3230,216071822,3749856
3231,216071823,138149|3161068|3322663|4221604
3232,216071824,70449|70450
3233,216071825,14421724
3234,216071826,134741
3235,216071827,3249374
3236,216071828,14742944
3237,216071829,3249141
3238,216071830,70449
3239,216071831,70450
3240,216071832,232022
3241,216071833,3338470
3242,216071834,3429141
3243,216071835,14307749
3244,216071836,70449
