216074178,"134,915,891,420,867,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
216073593,15128988
2316071842,3417453
W016078564,15306989
316077766,148816
216077757,3220316
1616070900/88761439,"1,527,610,115,276,100"
316073237,"147,231,811,491,589,000,000,000,000,000"
316074609,15213018
W016070154,149778
2316071750,3417453
CX48011876,3418306
B516070475/14899682,15242279
W016074819,2205669
W016077349,88477
O516070056,15342000
216075605,13926596
CX48010490,3223014
CX47348260,"1,436,852,202,806,330,000,000,000,000,000,000"
6E01600561,15288975
CX47347552,3865996
216074811,"147,658,881,498,886,000,000,000"
W016078492,126542
216071563,70589
W016073415,231061
5416070116,14867945
W016077720,"12,574,117,451,749"
W016071999,2208002
2316071240,3246807
W016075805,14840979
316078698,3306666
1616070826/普00871195,14819946
216077968,"147,042,123,217,001,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
306071052,3306321
216078157,6971591
W016072217,2209347
O516070786,135388
316079081,"1,543,797,715,544,990"
216074392,15031996
216074389,"17,327,853,337,358"
6891600916,15549964
316073532,"1,522,003,915,221,030"
216076753,14722930
306070102,14565061
216073067,3340457
W016072226,3807157
316076941,"1,321,758,814,731,960"
3416070087,15280990
O516070651,2207848
5416070279,15142134
CX47347285,70436
2316072036,3167110
B516070016/01838451,"22,424,983,390,102,300,000,000,000,000,000,000"
CX47345296,3313898
316077448,15189017
316073983,14712465
316075825,"13,429,070,094"
3416070334,15220033
216076974,3394618
CX48010358,"119,219,509,942,855,000,000,000"
316073692,"104,405,981,429,475,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
W016075018,174136
6891601021,14782215
CX48011723,2205446
1616071454/88761784,"1,504,603,015,240,980"
W016073298,1748
CX47347733,15071360
W016072618,1871786
316076538,14872869
216076366,"131,485,981,358,171,000,000,000,000,000,000,000,000,000"
W016072929,134717
316077802,3429504
316074830,3429276
216075104,70589
W016078673,752501
2316071894,15386968
216077327,3416657
316071051,87516
3416070299,"1,476,687,814,797,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
O516070653,2124837
316073583,12688590
W016076248,3204325
316079957,3344768
216070901,14934539
316071405,9801587
316072339,3337358
216077028,"11,618,589,134,185,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2316070171,8922604
D616070113,"145,121,561,530,196,000,000,000"
306070508,14909040
306071138,"150,478,871,544,400,000,000,000"
316074105,15230124
216074304,"1,483,286,664,997,280,000,000"
316073146,"14,370,734,167,062"
216074621,148477
216074317,3338350
W016076550,"11,947,591,342,335,400,000,000,000,000"
316073545,174129
W016076989,15031986
W016075395,1632793
W016076012,3368189
B516070095/01838750,3330327
W016072834,14884877
CX47347267,"34,153,666,071,587"
CX47345382,135825
CX47346061,15278960
B516070361/14899464,2243076
W016073515,13997590
CX47348750,14951867
2316071967,15340969
CX47347293,4709595
216076663,13073589
316072039,9661593
306071489,14380729
W016071856,3324822
306070974,3305331
316077939,3070094
316078523,15086143
2316072006,"1,451,174,114,579,720,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
CX47346401,"14,494,765,340,185,600,000,000,000,000"
6891600857,"1,528,697,215,336,080"
216073117,14721260
216074770,"14,777,893,154,479,700,000,000,000,000"
P516070003,15051992
W016077532,3208211
K516070070,15367960
306072105,14822114
316079413,3369809
W016074988,231425
W016073022,148734
316079575,15006126
6881600349,15344977
B516070515,2205849
216070466,"147,480,321,494,098,000,000,000,000,000,000,000,000,000,000,000,000"
CX47347394,88176
W016072158,3249376
W016072846,3216329
W016071931,"13,578,914,273,725,100,000,000,000,000,000,000,000,000"
6841601151,15306063
CX47345572,"32,494,113,249,501"
216073479,14200017
216077674,88477
W016074354,15156151
A716070242/10930595,127433
W016074882,107038
O516070192,135161
306071047,14839896
306072013,"1,262,821,265,701,290,000,000,000,000,000,000,000,000,000,000,000,000"
CX47348689,3326173
W016074026,3843209
W016072082,135828
316077166,15619970
W016071739,3335172
2316071922,"129,417,130,212,130,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
216076680,"11,565,588,121,754,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
306071172,"1,248,958,832,460,040,000,000"
316078495,14932035
2316071722,7705587
216071137,148744
316076991,"1,512,111,633,079,130,000,000"
W016071926,125765
306070261,138178
E216070053,15187197
316077412,15220033
316075812,"13,486,687,945"
2316071610,"150,270,552,207,806"
306071619,3344569
306071017,"1,305,791,478,761,410,000,000"
316074546,2663032
A716070478,14711081
316071268,134398
W016076542,15183010
W016077105,3217532
616070191,225681
216072119,"1,142,558,714,676,740,000,000,000,000,000"
316071370,3301777
W016070426,132249
316079011,70333
K516070219,15280990
216073591,"1,417,751,481,197,610,000,000,000,000,000,000,000,000,000"
W016076007,84018
316073627,15238020
CX47346360,14887983
316078903,1668796
CX48010507,"1,372,777,146,912,460,000,000,000,000,000"
W016074546,12619592
316077887,"13,772,488,164"
216072066,134874
306071393,143456
A716070057/17830695,3309843
W016076285,14994078
W016071903,"149,174,150,914"
316074276,3771574
O516070666,3394157
316078251,3420718
316079470,6511598
CX47346270,"32,985,693,408,437"
1616071012/88761548,"1,535,112,015,351,120"
216074205,143456
316077988,"149,983,207,287,132,000,000,000,000"
316073320,3423597
216072424,"24,960,243,277,227"
316071873,"14,804,865,164,380,400,000,000,000,000"
W016073260,126678
216070793,15016129
CX48010337,15399976
W016071928,125765
2316070065,"11,832,122,072,352,500,000"
6F01600270,"1,528,897,515,352,010"
216074358,14930865
216077059,14784033
CX47347359,133772
W016077893,149680
216073895,14767916
316078803,15519961
316071723,13880589
O516070621,3306718
316077145,4265610
CX47347624,14301735
316074289,14762092
CX47345692,8059591
216074120,967629
216072699,2707044
316072654,2964073
316079097,3370427
6E01600543,"14,962,884,152,251,300,000,000,000,000,000,000,000,000,000,000,000,000,000"
316078603,3901588
216074355,"14,476,724,263,401,900,000,000,000,000"
216074443,"13,587,932,530,173,200,000"
306070218,"1,484,686,514,983,910"
A716070024/17830965,"32,453,597,044,970,400"
A716070660,"1,498,017,115,352,000"
216076619,71044
216077208,15494001
W016071665,2207530
CX47348084,"145,667,372,112,249,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
316079319,15164048
CX47348089,"3,420,371,342,365,330,000,000,000,000,000,000,000,000"
1616070800/普00871193,14819946
316072342,8636588
W016074074,"1,443,731,751,247,400,000,000,000,000,000"
316073599,15084091
W016072924,145442
W016072933,133563
306070580,14565080
CX48010210,15050992
216076026,"133456,133619,134766,134853,134854,134856,134862,134866,134867,134870,135056,135122,135161,135224,135344,135384,135452,135466,135472,135491,135492,135493,135494,135495,135496,135497,135499,135501,135502,135503,135505,135506,135507,135508,135509,135510,135514,135563,135780,135789,135824,135835,135838,136028,136191,136203,136281,14368729,15021876,15351070,1697,1698,1698791,1707,1708,1746,1755,183078,2100794,23004,232041,2388036,26001,2895068,3181351,3205339,3205732,3206319,3216486,3245354,3245629,3250356,3308868,3312684,3315585,3316309,3316310,3317638,3317639,3318553,3321500,3326167,3328612,3334235,3336149,3344437,3370545,3389808,3398107,3403907,3434249,3570587,70126,70127,70297,70298,70509,7068592,761495,8696587,87118,87120,87947,87950,87951,87995,881629,88301,88411,88443,88444,88445,88520,88563,88622,88623,88675,88676,88677,9544595,9544596"
CX47346783,"13,474,287,945"
316075182,1323779
316077309,"13,578,913,588,814,700,000,000,000,000,000,000,000,000,000,000,000,000,000"
W016072872,"31,913,843,563,606"
616070519,1120
306071837,14566524
CX47346861,130903
216070062,2988071
316072856,"1,472,989,114,782,170,000,000,000,000,000,000,000,000"
W016075148,15194966
W016074402,3205116
W016071046,15142071
W016071467,14860891
W016077568,3335897
216076444,15002724
216070828,15189017
CX48010318,3158073
316076883,1635797
2316071463,"13,859,414,989,015,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2316070690,3216715
W016072019,15138984
6881600304,"147,822,101,492,987,000,000,000"
316071357,3326560
306070713,"15,222,985,279,211,100,000,000,000,000"
306070416,15085069
216072123,14665754
316074059,87120
316078010,15285974
216071068,"1,265,701,266,871,280,000,000,000,000,000,000,000,000"
W016077031,2207976
216075027,14263700
W016076842,"11,037,211,498,342,200,000,000,000,000,000"
2316071350,3372770
CX47345330,"13,340,813,345,970,400"
216075481,15116972
316075018,"32,436,323,806,732"
316074464,14378800
316079176,14841178
316077232,61
W016077966,139020
216077265,135495
316078508,13217588
216077569,3365183
CX47346181,"10,176,353,310,090"
316074794,"1,482,346,015,037,950"
216076828,"3,216,303,322,386,430,000,000,000,000"
316071047,"1,508,412,515,104,000"
316073145,"10,725,023,122,282,100,000,000,000"
216075421,"1,456,408,845,376,380,000,000"
316076616,14782177
316071781,9450587
6831600705,"153,070,881,532,307,000,000,000,000,000,000,000,000,000,000,000"
316076884,"1,503,596,715,119,000"
216071828,14742944
316074869,"1,364,751,469,616,910,000,000,000"
W016070971,133279
A716070128/17661963,"14,788,985,217,280,300,000,000,000,000"
A716070261/00015019,"1,498,441,862,789"
W016074320,2443023
W016073997,15221013
2316070224,14863192
W016072142,3372594
O516070870,15341996
5416070052,15344977
216075212,9337589
316079545,15108999
6F01600220,14790248
1616071303/88761689,"1,520,103,515,312,980"
316074243,"133106,134261,1449786,4709595,63,70448"
306070259,14487723
O516070857,14942025
316077815,"1,428,184,615,166,180"
306071447,14436753
316075284,3206685
1616071336,15351065
216073585,"2,315,963,321,732"
K516070184,15189014
1616070205,15547003
W016074000,2093794
316071912,"1,720,522,078,852"
216070069,3340457
216073324,13785589
216072009,"1,497,686,617,408,830,000,000,000,000,000,000,000,000,000,000,000"
D616070082,"150,181,432,243,081"
216074910,"151,890,056,499,629"
3416070130,"148,464,301,518,901,000,000,000,000,000,000,000,000,000,000,000"
1616071307,15547002
216074700,14693782
316078227,"1,527,615,932,503,600,000,000"
316074615,149916
216074882,3675587
3416070134,4029588
W016075198,3328254
B516070038/01839023,14532748
W016077473,3417453
216074628,3333082
216070665,4775587
W016074545,2165800
216077317,88518
216077687,"1,486,306,814,863,070"
1616071271,15336249
216072898,9002589
316077141,3249185
1616070970,"1,448,183,314,675,950,000,000,000,000,000,000,000,000"
1616071433/88761776,"15,004,903,150,380,400,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
W016068139,3190569
316078299,"145,157,261,524,996,000,000,000"
216074300,3337134
216074429,1645786
216075909,"1,296,111,314,171,310,000,000,000,000,000"
W016076387,3306348
216073257,3749847
W016070538,142994
306070227,14990877
316078207,14784033
316071556,"31,590,703,247,086"
216074318,14818300
216076631,15016997
316071052,3326432
316076737,15214958
316075641,14934186
CX47346956,"107,565,871,442,872,000,000,000"
216074381,"14,130,414,187,314,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
CX48011839,"22,056,402,607,018"
W016076338,135888
316074209,10758587
B516070024,14683947
616070453,3381540
W016072840,10090587
W016073215,3182360
W016070758,3182674
216071293,"111,585,871,377,921,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
216074095,148735
316078775,14565036
W016072278,135528
W016072725,132767
216075545,88411
W016072479,3250518
D616070395,"224,307,628,120,683,000,000"
306070131,3409588
316079160,"129,895,316,608,970,000,000,000"
CX47347313,1295820
316078918,"32,082,843,423,285"
306071577,3304002
316079602,14691108
CX47346541,135448
216077991,12686591
W016075332,12536587
CX47346025,15030917
CX47348156,14866879
W016075856,15238140
2316070871,1885792
1616071757,"150,379,581,516,611,000,000,000,000,000,000,000,000,000,000,000"
216073741,"12,286,612,444,712,500,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
CX47348326,5639589
W016075520,"22,082,353,442,552"
W016073406,3997593
216075762,5921587
316075702,15220036
CX47347888,5510587
616070434,"1,377,859,914,550,850,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
K516070114,"1,478,221,015,058,970"
316072161,"14703605,232213,91"
W016074814,14859901
216075540,15242477
316075523,"12,206,587,122,105,900,000,000,000,000,000,000,000,000,000,000,000,000"
316070778,"145,797,821,484,112,000,000,000,000,000,000,000,000,000,000,000"
5416070171,15336248
CX47345473,3316309
6G01600139,"147,822,151,479,024,000,000,000"
216077042,6551589
CX47347369,"13,487,416,967,012,600,000"
216072761,5820587
216071418,15242382
W016076220,14363772
316075374,15207992
O516070303,14702356
306070105,1271730
316078920,3722810
1616071751/88764246,"1,518,899,415,188,990"
6811600267,15549964
6B01600394,"1,518,901,415,288,970"
316075404,148741
CX47346155,70057
W016078649,"150,019,911,538,788"
216071675,3313535
316073709,"336,641,070,980"
316072833,11702587
1616071227/88761627,15351065
316075683,15333965
O516070085,87496
W016074262,"1,346,994,776,587"
W016072441,14481764
CX48010530,15623059
316077683,"14,748,246,148,183,100,000,000,000,000,000"
316079340,3297991
316072438,149890
306070956,135507
CX47345246,"1,482,758,515,203,010"
A716070552/17661884,"14,787,502,147,890,100,000,000,000,000,000"
W016070912,3328215
W016078489,1031662
216073662,7037599
2316070122,15140151
316079844,"144,817,651,457,572,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
K516070133,"1,528,697,215,288,970"
306070040,15175002
316079430,14783872
216072904,15226152
D616070647,"1,451,185,814,511,850,000,000,000,000,000,000,000,000,000,000,000,000,000"
216073991,"29,020,893,277,227"
316078676,"12,283,612,288,815,100,000"
216070350,"149,390,163,328,996,000,000,000,000,000,000,000"
CX47345324,"1,423,772,496,032"
W016070928,135428
W016079073,14149589
316076558,14813146
316077660,11411587
316074781,3416691
W016073569,142844
216076776,"1,354,971,361,513,190,000"
316074823,"1,485,661,485,693,240,000"
316074853,14742889
K516070152,15288975
216071743,14499756
216071035,15608973
CX47346942,3223014
2316070811,"13,859,414,165,914,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
W016072361,3196350
316072412,14564905
316078195,3388579
316076449,15137376
216077770,14852939
6D01600109,"1,528,396,515,336,000"
6E01600555,14846195
216071269,"12,117,587,142,086,600,000,000,000,000,000,000,000,000,000,000"
CX47348126,14724140
W016076302,3200401
316077337,3318131
W016071710,"153,451,307,451,588"
A716070081/17830614,14761959
